"instrument_key","exchange_token","tradingsymbol","name","last_price","expiry","strike","tick_size","lot_size","instrument_type","option_type","exchange"
"BSE_EQ|INE0K6L01010","543538","GOEL","GOEL FOOD PRODUCTS LIMITED","37.09","",,"0.01","4000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0L0L01012","543539","MODIS","MODIS NAVNIRMAN LIMITED","277.15","",,"0.05","400","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0GTX01019","543540","PGCRL","PEARL GREEN CLUBS AND RESORTS","149.7","",,"0.05","600","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0KHQ01010","543541","SAILANI","SAILANI TOURS N TRAVELS LIMITE","0.0","",,"0.01","1600","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0L1C01019","543542","KESAR","KESAR INDIA LIMITED","1084.9","",,"0.05","200","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0IZQ01016","543543","BRRL","BRIGHT REALESTATE LIMITED","0.0","",,"0.05","800","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0KR801019","543544","JAYANT","JAYANT INFRATECH LIMITED","122.2","",,"0.05","750","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0ID001024","543545","VEERKRUPA","VEERKRUPA JEWELLERS LIMITED","1.63","",,"0.01","16700","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0L3501015","543546","HEALTHYLIFE","HEALTHY LIFE AGRITEC LIMITED","0.0","",,"0.01","10000","EQUITY",,"BSE_EQ"
"BSE_EQ|INF200KA19L5","543548","SFMP66GR","SBI MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF200KA10M2","543549","SFMP66DR","SBI MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF200KA11M0","543550","SFMP66GD","SBI MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF200KA12M8","543551","SFMP66DD","SBI MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE274G01010","532960","DHANI","DHANI SERVICES LIMITED","59.25","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1CU9","543557","H1158D46DG","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1CV7","543558","H1158D46DD","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1CW5","543559","H1158D46DQ","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1CX3","543560","H1158D46RG","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1CY1","543561","H1158D46RD","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1CZ8","543562","H1158D46RQ","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF247L01BB1","543563","MOHEALTH","MOTILAL OSWAL MUTUAL FUND","44.76","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF200KA13M6","543564","SFMP67GR","SBI MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF200KA14M4","543565","SFMP67DR","SBI MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF200KA15M1","543566","SFMP67GD","SBI MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF200KA16M9","543567","SFMP67DD","SBI MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF109KC17C7","543568","MOM30IETF","ICICI PRUDENTIAL MUTUAL FUND","35.51","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1HR4","543569","HDFCNIF100","HDFC MUTUAL FUND","25.89","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1HS2","543570","HDFCNEXT50","HDFC MUTUAL FUND","72.03","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF109KC16E5","543571","INFRAIETF","ICICI PRUDENTIAL MUTUAL FUND","91.36","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF740KA1RE3","543572","SILVERADD","DSP MUTUAL FUND","93.8","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0DYJ01015","543573","SYRMA","SYRMA SGS TECHNOLOGY LIMITED","509.65","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF209KB15K4","543574","NIFTYQLITY","ADITYA BIRLA SUN LIFE MUTUAL F","22.18","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF209KB14K7","543575","MOMENTUM","ADITYA BIRLA SUN LIFE MUTUAL F","35.52","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF247L01BE5","543576","MOVALUE","MOTILAL OSWAL MUTUAL FUND","102.02","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF247L01BH8","543577","MOQUALITY","MOTILAL OSWAL MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0M3901015","543578","OLATECH","OLATECH SOLUTIONS LIMITED","207.25","",,"0.05","925","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0JNB01012","543579","NATURO","NATURO INDIABULL LIMITED","0.0","",,"0.01","4000","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1DC5","543584","HDFC1406DG","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1DD3","543585","HDFC1406DD","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1DE1","543586","HDFC1406DQ","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1DF8","543587","HDFC1406RG","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1DG6","543588","HDFC1406RD","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1DH4","543589","HDFC1406RQ","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0KKN01029","543590","RHETAN","RHETAN TMT LIMITED","18.63","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0JS101016","543591","DREAMFOLKS","DREAMFOLKS SERVICES LIMITED","459.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1DI2","543592","HDFCSILVER","HDFC MUTUAL FUND","93.3","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0I3401014","543593","DBOL","DHAMPUR BIO ORGANICS LIMITED","138.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0MC401013","543594","DPL","DIPNA PHARMACHEM LIMITED","7.4","",,"0.01","3000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE415I01015","532967","KIRIINDUS","KIRI INDUSTRIES LTD","398.75","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE668A01016","543596","TMB","TAMILNAD MERCANTILE BANK LIMIT","449.75","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0I0T01010","543597","VOEPL","VIRTUOSO OPTOELECTRONICS LIMIT","363.2","",,"0.05","500","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0LU301014","543598","SISL","SHANTIDOOT INFRA SERVICES LIMI","304.0","",,"0.05","1600","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0D6I01015","543599","KSOLVES","KSOLVES INDIA LIMITED","972.7","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0JUS01029","543600","HARSHA","HARSHA ENGINEERS INTERNATIONAL","513.3","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF204KC1618","543601","W5GP","NIPPON INDIA MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF204KC1626","543602","W5DP","NIPPON INDIA MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF204KC1634","543603","W5AG","NIPPON INDIA MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF204KC1642","543604","W5AD","NIPPON INDIA MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1DL6","543605","HDFCQUAL","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0M8901010","543606","CONTAINE","CONTAINE TECHNOLOGIES LIMITED","114.0","",,"0.05","2000","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1DJ0","543607","HDFCGROWTH","HDFC MUTUAL FUND","121.58","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1DK8","543608","HDFCVALUE","HDFC MUTUAL FUND","144.4","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF200KA13O2","543609","SFMP68GR","SBI MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF200KA14O0","543610","SFMP68DR","SBI MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF200KA15O7","543611","SFMP68GD","SBI MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF200KA16O5","543612","SFMP68DD","SBI MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0KQQ01011","543613","MAFIA","MAFIA TRENDS LIMITED","0.0","",,"0.01","4000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0LQS01015","543614","TIPSFILMS","TIPS FILMS LIMITED","524.15","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0MNV01014","543615","SRSOLTD","SILICON RENTAL SOLUTIONS LIMIT","278.5","",,"0.05","800","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0MKA01014","543616","TLL","TRIDENT LIFELINE LIMITED","323.95","",,"0.05","600","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0MKO01015","543617","REETECH","REETECH INTERNATIONAL CARGO AN","0.0","",,"0.01","1200","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0M4L01013","543618","CARGOTRANS","CARGOTRANS MARITIME LIMITED","0.0","",,"0.01","1500","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0N0J01014","543619","CNCRD","CONCORD CONTROL SYSTEMS LIMITE","1692.55","",,"0.05","250","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0LGX01016","543620","INA","INSOLATION ENERGY LIMITED","3870.9","",,"0.05","100","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0KZM01011","543621","CARGOSOL","CARGOSOL LOGISTICS LIMITED","0.0","",,"0.01","4000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0MSK01016","543622","STML","STEELMAN TELECOM LIMITED","138.0","",,"0.05","1200","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0NC801013","543623","VEDANTASSET","VEDANT ASSET LIMITED","0.0","",,"0.05","3000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0KY201021","543624","MAAGHADV","MAAGH ADVERTISING AND MARKETIN","0.0","",,"0.01","12500","EQUITY",,"BSE_EQ"
"BSE_EQ|INE195Y01010","543625","SECURCRED","SECUR CREDENTIALS LIMITED","3.69","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE02YR01019","543626","EMIL","ELECTRONICS MART INDIA LIMITED","207.35","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1HU8","543627","HDFCLOWVOL","HDFC MUTUAL FUND","20.1","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1HV6","543628","HDFCMOMENT","HDFC MUTUAL FUND","35.21","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1DO0","543629","HDFC1359DG","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1DP7","543630","HDFC1359DD","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE359D01024","504746","INLCM","INDIAN LINK CHAIN MANUFACTURES","0.0","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1DR3","543632","HDFC1359RG","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1DS1","543633","HDFC1359RD","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1DT9","543634","HDFC1359RQ","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0DK501011","543635","PPLPHARMA","PIRAMAL PHARMA LIMITED","281.85","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0A1101019","543636","DCI","DC INFOTECH AND COMMUNICATION","372.2","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE865C01022","532974","BIRLAMONEY","ADITYA BIRLA MONEY LTD","0.0","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0HMF01019","543638","TRACXN","TRACXN TECHNOLOGIES LIMITED","82.15","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE778I01024","532975","TELOGICA","TELOGICA LIMITED","23.63","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE344S01016","543644","INFOBEAN","INFOBEANS TECHNOLOGIES LIMITED","425.05","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE05X901010","543645","HPIL","HINDPRAKASH INDUSTRIES LIMITED","146.9","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0KL801015","543650","DCXINDIA","DCX SYSTEMS LIMITED","348.55","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE975Z01012","543651","DAPS","DAPS ADVERTISING LIMITED","0.0","",,"0.01","4000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE139R01012","543652","FUSION","FUSION FINANCE LIMITED","228.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE00E101023","543653","BIKAJI","BIKAJI FOODS INTERNATIONAL LIM","857.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE474Q01031","543654","MEDANTA","GLOBAL HEALTH LIMITED","1115.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE917I01010","532977","BAJAJ-AUTO","BAJAJ AUTO LTD","9878.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0MXP01015","543656","TECHNOPACK","TECHNOPACK POLYMERS LIMITED","0.0","",,"0.01","2000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE128X01021","543657","ACI","ARCHEAN CHEMICAL INDUSTRIES LI","650.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF740KA1RF0","543658","D1246267RG","DSP MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF740KA1RH6","543659","D1246267RP","DSP MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF740KA1RG8","543660","D1246267RR","DSP MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE918I01026","532978","BAJAJFINSV","BAJAJ FINSERV LTD","1755.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF740KA1RK0","543662","D1246267DP","DSP MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE128S01021","543663","FIVESTAR","FIVESTAR BUSINESS FINANCE LTD","715.05","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE918Z01012","543664","KAYNES","KAYNES TECHNOLOGY INDIA LIMITE","5512.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1IA8","543665","HDFCNIFIT","HDFC MUTUAL FUND","42.19","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1HZ7","543666","HDFCPVTBAN","HDFC MUTUAL FUND","25.88","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE510W01014","543667","INOXGREEN","INOX GREEN ENERGY SERVICES LIM","177.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE01EE01011","543668","BBTCL","BB TRIPLEWALL CONTAINERS LIMI","220.7","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE263M01029","543669","RUSTOMJEE","KEYSTONE REALTORS LIMITED","723.3","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE01KI01027","543670","VINNY","VINNY OVERSEAS LIMITED","1.88","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0D0U01013","543671","AAATECH","AAA TECHNOLOGIES LIMITED","123.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF740KA1RL8","543672","D1281268RG","DSP MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF740KA1RM6","543673","D1281268RR","DSP MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF740KA1RN4","543674","D1281268RP","DSP MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF740KA1RO2","543675","D1281268DG","DSP MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF740KA1RQ7","543676","D1281268DP","DSP MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF109KC17L8","543677","FINIETF","ICICI PRUDENTIAL MUTUAL FUND","26.52","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0N6V01016","543678","AMBOAGRI","AMBO AGRITEC LIMITED","0.0","",,"0.01","4000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE792Z01011","543686","SIRCA","SIRCA PAINTS INDIA LIMITED","342.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE00OQ01016","543687","DHARMAJ","DHARMAJ CROP GUARD LIMITED","333.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE324X01026","543688","SARVESHWAR","SARVESHWAR FOODS LIMITED","10.08","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE244O01017","543689","UNIPARTS","UNIPARTS INDIA LIMITED","451.0","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF204KC1915","543690","W8GP","NIPPON INDIA MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE105J01010","532983","RPGLIFE","RPG LIFE SCIENCES LTD","2623.55","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF204KC1931","543692","W8AG","NIPPON INDIA MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF109KC14M3","543693","IPRU3511","ICICI PRUDENTIAL MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF109KC15M0","543694","IPRU3512","ICICI PRUDENTIAL MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF109KC16M8","543695","IPRU3513","ICICI PRUDENTIAL MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF109KC17M6","543696","IPRU9713","ICICI PRUDENTIAL MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF109KC18M4","543697","IPRU9714","ICICI PRUDENTIAL MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF109KC19M2","543698","IPRU9715","ICICI PRUDENTIAL MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF754K01QX0","543699","EBBETF0433","EDELWEISS MUTUAL FUND","1167.8","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF109KC18O0","543700","GSEC10IETF","ICICI PRUDENTIAL MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF174KA1KV7","543701","KTKFMP300RG","KOTAK MAHINDRA MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF174KA1KW5","543702","KTKFMP300RI","KOTAK MAHINDRA MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF174KA1KX3","543703","KTKFMP300DG","KOTAK MAHINDRA MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF174KA1KY1","543704","KTKFMP300DI","KOTAK MAHINDRA MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE368I01016","532986","NIRAJ","NIRAJ CEMENT STRUCTURALS LTD","59.66","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF109KC19O8","543710","COMMOIETF","ICICI PRUDENTIAL MUTUAL FUND","90.46","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE142Q01026","543711","SULA","SULA VINEYARDS LIMITED","421.95","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE00ZE01026","543712","AHL","ABANS HOLDINGS LIMITED","379.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0MQD01015","543713","DRONACHRYA","DRONEACHARYA AERIAL INNOVATION","138.75","",,"0.05","1000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE559R01029","543714","LANDMARK","LANDMARK CARS LIMITED","620.05","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE244J01017","532987","RBL","RANE BRAKE LINING LTD","1010.0","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE138Y01010","543720","KFINTECH","KFIN TECHNOLOGIES LIMITED","1013.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE222J01013","532988","RANEENGINE","RANE ENGINE VALVE LTD","424.15","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE050401020","543725","ELIN","ELIN ELECTRONICS LIMITED","223.95","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1EN0","543726","HDFC1204DG","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1EO8","543727","HDFC1204DD","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1EP5","543728","HDFC1204DQ","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1EQ3","543729","HDFC1204RG","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1ER1","543730","HDFC1204RD","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF179KC1ES9","543731","HDFC1204RQ","HDFC MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE855R01021","543732","RADIANTCMS","RADIANT CASH MANAGEMENT SERVIC","77.73","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE09BN01011","543737","AVEER","AVEER FOODS LIMITED","486.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF740KA1RX3","543738","BANKETFADD","DSP MUTUAL FUND","52.99","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF174KA1LO0","543740","KTKFMP304RI","KOTAK MAHINDRA MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF174KA1LP7","543741","KTKFMP304DG","KOTAK MAHINDRA MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF174KA1LQ5","543742","KTKFMP304DI","KOTAK MAHINDRA MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE035801013","543743","SAH","SAH POLYMERS LIMITED","116.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0MFT01014","543744","REXSEAL","REX SEALING AND PACKING INDUST","208.0","",,"0.05","1000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0MID01012","543745","SVS","SVS VENTURES LIMITED","13.82","",,"0.01","6000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0BSU01018","543746","LOGICA","LOGICA INFOWAY LIMITED","228.1","",,"0.05","600","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0BTI01037","543747","KAMOPAINTS","KAMDHENU VENTURES LIMITED","22.42","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0LRU01027","543748","AARTIPHARM","AARTI PHARMALABS LIMITED","642.55","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF174KA1LR3","543749","KTKFMP305RG","KOTAK MAHINDRA MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF174KA1LS1","543750","KTKFMP305RI","KOTAK MAHINDRA MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF174KA1LT9","543751","KTKFMP305DG","KOTAK MAHINDRA MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF174KA1LU7","543752","KTKFMP305DI","KOTAK MAHINDRA MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0M9Q01011","543753","DHARNI","DHARNI CAPITAL SERVICES LIMITE","0.0","",,"0.01","3000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0MPU01011","543754","TRANSVOY","TRANSVOY LOGISTICS INDIA LIMIT","219.9","",,"0.05","1600","EQUITY",,"BSE_EQ"
"BSE_EQ|INF200KA17U0","543755","SFMP76GR","SBI MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF200KA18U8","543756","SFMP76DR","SBI MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF200KA19U6","543757","SFMP76GD","SBI MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INF200KA10V3","543758","SFMP76DD","SBI MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0O4V01010","543765","EARTH","EARTHSTAHL  ALLOYS LIMITED","44.37","",,"0.01","3000","EQUITY",,"BSE_EQ"
